tweet_id,created_at,text,intent,label_notes
306154,2017-10-06 23:15:23+00:00,@AmazonHelp It keeps saying my password is incorrect but I know I'm using the right password. I called yesterday &amp; they said something about a hold.,,
2724556,2017-11-20 12:21:17+00:00,@AmazonHelp I've already checked and nothing has been ordered,,
1402178,2017-10-28 17:47:30+00:00,@AmazonHelp And since i have returned the product and have the proof of same then why I'm being delayed for the refund,,
1312525,2017-10-27 06:45:51+00:00,@AmazonHelp What do you want me to mail.. m not gonna mail anything you check my account n find it yourself . m gonna expose your pathetic services,,
1320553,2017-10-16 12:39:13+00:00,@AmazonHelp Leider bei allen (Prime und Geliehen),,
856637,2017-10-20 17:02:56+00:00,"@AmazonHelp I got refund, but more interested in why they keep delivering to the wrong home. This never happened prior to June &amp; lived here for years",,
1929436,2017-10-18 17:40:12+00:00,@AmazonHelp yes looked in them all ! If I apply again I'll get charged twice !,,
1373682,2017-10-28 01:24:23+00:00,@AmazonHelp I would sign into Amazon and use my account but this wasn't ordered under my account it was under my sons account. I don't have an order #,,
1565028,2017-11-04 15:09:26+00:00,"@AmazonHelp ""out for delivery"" at 1117 today. Attempted delivery and failed at 1754 yesterday - which is nonsense as I said above",,
1209463,2017-10-25 14:39:52+00:00,@AmazonHelp Done. 👍 https://t.co/ym7DKb3Omh CS Person promised refund for broken sachet since return is not available. Please help on that too,,
2296549,2017-11-12 12:55:58+00:00,"@AmazonHelp Hey NV, thanks for getting back to me! My account is registered with the .co.uk site and, yeah, I can still access my account on the browser!",,
304618,2017-11-04 04:21:41+00:00,@AmazonHelp But this order wasnt placed by the person. Its a bit tricky to explain but i will try.,,
1024279,2017-10-23 00:09:04+00:00,@AmazonHelp Carrier as in UPS or FedEx? It was an Amazon delivery van.,,
2875090,2017-11-28 05:14:17+00:00,"@AmazonHelp Thanks. They gave me a refund but they couldn't explain why/how a @21166 Rambler ""shipped and sold by Amazon"" was a fake. How did this happen and what are you going to do to prevent it from happening again to other customers?",,
255518,2017-10-05 18:56:16+00:00,@AmazonHelp @176761 yeah i ordered the BTS Her from https://t.co/HdYhadzpBV and it’s not in my orders list???,,
1327772,2017-10-19 17:37:40+00:00,"@AmazonHelp Oui, votre service client (très efficace) me l'a fournit. Mais vraiment, prenez des livreurs à votre niveau, au moins pour les #AmazonPrime",,
1213376,2017-10-25 20:25:20+00:00,@AmazonHelp bought by third party and shipped by amazon prime,,
47873,2017-11-01 17:14:01+00:00,@AmazonHelp All it shows is the company I ordered from...I'm assuming third party. When I checked their profile on return policy. It says they follow,,
2318810,2017-11-25 15:35:58+00:00,@AmazonHelp It was shipped by @115821. We pre-ordered it months ago. Do you need me to DM you the order number?,,
343864,2017-11-04 06:01:26+00:00,"@AmazonHelp Plz call and communicate with the customer, i don't see a proper communication. Looks like the customer has made a mistake by ordering it.",,
2396380,2017-11-26 17:51:40+00:00,"@AmazonHelp So as a Prime member we have to slum it down to ""normal punter delivery"" standards?!! No worries - it was a bit odd it was a Prime item and it then said delivery on Thursday.",,
428643,2017-10-10 14:31:32+00:00,@AmazonHelp Already done 4 times no luck still waiting for 1of ur agents to pick up the return it’s like a punishment order from @171152,,
2768983,2017-11-21 13:14:10+00:00,@AmazonHelp I have cancelled it! Ages ago. And still been charged?,,
514692,2017-12-02 02:15:13+00:00,@AmazonHelp The game did not arrive. Amazon order page says Dec 2 - 5 as the new delivery estimate. UPS hasn’t updated its status yet.,,
2383254,2017-11-16 06:42:29+00:00,"@AmazonHelp Today is third day of lodging complaint with you @amazonhelp and @93197 but non of you have contacted till today neither you nor bata, You said your executive will call me, I didn't get any call till now, Plz plz arrange replacement of my formal shoes urgently I can't wait",,
1262977,2017-10-16 05:21:37+00:00,"@AmazonHelp Pathetic customer service, no response from anyone, 5 days Beyond delivery date still no intimation about delay from anyone have to myself",,
1385726,2017-10-28 18:15:37+00:00,@AmazonHelp I need a replacement since i got in a deal. But its out of stock now.,,
227776,2017-10-05 07:37:28+00:00,"@AmazonHelp #AmazonIndia how long will you take to rectify ur blunder n delvr my order, its a month now. If u cant delvr, pl refund my money immediately",,
800325,2017-10-12 16:05:59+00:00,@AmazonHelp I’ve already sort of done that by phone and cancelled it because @6841 won’t deliver today hopefully it won’t turn up tomorrow,,
476813,2017-12-02 11:24:54+00:00,@AmazonHelp Unfortunately delivery not attempted as yet! Please do issue a contradictory statement from your end. I’ll be happy to help! It’s been almost 72 hours and yet no sign of my package. You guys are worse than snapdeal!! #YehKyaHai,,
64161,2017-11-30 09:38:44+00:00,"@AmazonHelp Please confirm the estimated date, as you said in last tweet. I am hoping you will do the delivery at the earliest.",,
1464080,2017-11-26 13:10:51+00:00,@AmazonHelp i got a response from your side and which is irrelevant. I was explained by you that consider this as one of case and this will not happen again in future. why i should bare expense. I paid my hard earned money. You should bare it. Refund my amount. This is totally fraud.,,
747755,2017-10-16 04:37:41+00:00,@AmazonHelp There is no update in link. Stop cheating customers. It’s 6 th day and my order still not delivered #Amazon #patheticservice #stopcheating,,
627787,2017-11-22 15:17:18+00:00,@AmazonHelp Nope. Emails all stated ‘tomorrow’. One yesterday did too (just double checked). This has happened with last few orders,,
385105,2017-10-09 16:56:03+00:00,@AmazonHelp @115850 whats the use? no one at amazon gives the fuck to the customer once money is credited to your account.,,
986396,2017-10-22 11:32:22+00:00,"@AmazonHelp Fourth - Courier arrived at wrong facility, which is fishy. Yesterday it was at correct location before it failed the prime guarantee time",,
486726,2017-12-01 18:07:59+00:00,@AmazonHelp Hello My id saying that their are no orders through my acc But why these mails are coming to me to my personal mail Don't spam my mails dear amazon,,
2897657,2017-11-28 19:02:21+00:00,@AmazonHelp While on the surface this seems nice. Asking people to directly correlate/link a social media account to their @115821 account for you to provide help does not add any warm and fuzzy. Please provide generic contact info.,,
888389,2017-11-25 15:58:14+00:00,@AmazonHelp The available return date was 26th October but the goods are faulty,,
1403276,2017-10-16 17:35:46+00:00,@AmazonHelp And now you folks send me a cliche mail to cover-up the mistakes you did by stating it cant locate my address in that case the delivery(1/2),,
107293,2017-11-30 18:51:59+00:00,"@AmazonHelp If I don't get a delivery on the first for my order that I didn't even order, I'm gonna be upset again ☹️",,
2081552,2017-10-19 03:08:37+00:00,@AmazonHelp Thanks..but the call didn't help much as the person has promised delivery tmrow..which is of no use at all..can u get it delivered today?,,
1525015,2017-11-03 21:29:01+00:00,@AmazonHelp Your Customer Support just told me that my package was delayed. You guarantee 2-day shipping but fail to get it to me in 2 days. Bye Prime,,
240503,2017-10-04 11:04:02+00:00,@AmazonHelp What should I do? I requested your customer care to deliver this after that I'll return it then we can get same product on privious price bt,,
1481845,2017-11-03 02:06:48+00:00,@AmazonHelp After 2-3 days you people will again say no option for you take your refund back this is the shit reason you will give and sorry shit reason,,
1258222,2017-10-26 08:21:49+00:00,"@AmazonHelp went from 10/24 to 10/24-10/26. As of 4pm on the 24th, it was out for delivery",,
1489474,2017-11-03 12:05:06+00:00,@AmazonHelp Danke fürs schnelle Antworten...soll ich einfach den Kundenservice anschreiben über meinen Account?,,
2604861,2017-11-17 10:47:51+00:00,"@AmazonHelp I'm not asking for a price match. I'm asking for a refund, as it was promised to me by an Amazon representative.",,
2456016,2017-11-15 04:46:21+00:00,"@AmazonHelp As I already stated, there is no new delivery date posted. Sending me the same link over and over again isn't going to change that. Obviously no one is reading my messages. 🙄",,
2891861,2017-11-28 14:57:04+00:00,@AmazonHelp When the bank sent the payment somehow the code didn’t match? (This is what bank had said amazon sent back) The bank can not claim my £190 back and amazon can’t accept now it has declined. They then tried to take the money out a further 12 times,,
2935106,2017-11-29 10:44:01+00:00,@AmazonHelp Oh dont worry i caught the driver before he pulled out. We would have been two pallets short. That shouldn't happen. Especially not during this season. That slows up the line of delivery for him and makes my job that much harder. I will be reporting it,,
461334,2017-12-01 02:30:04+00:00,@AmazonHelp I appreciate this form letter tweet. The delivery date was missed and tracking was showing it still out of state before I was given this heartfelt apology and a remember to let you know it it hasn't shown up after a week. https://t.co/xXOtW9OaiR,,
127463,2017-11-24 03:48:33+00:00,@AmazonHelp Already shared. Your executives told that order canclled from seller side. Wo can't deliver this. I need to place new order. Whi will pay price difference. Deliver my order otherwise i will move to consumer form.coz its become regular stuff for you.lost trust in amazon,,
787652,2017-10-12 10:23:24+00:00,"@AmazonHelp Hola, ese enlace ya lo he visitado no responde mi pregunta. Tengo una devolución de prime y he de pagar los portes puedo llevarlo yo mismo?",,
1996360,2017-11-26 11:49:16+00:00,"@AmazonHelp Yes, but then changed to delivery yesterday but package never arrived ?",,
2329642,2017-10-20 00:51:03+00:00,"@AmazonHelp Exchange then request refund. But that was ""Not possible"". 2 of 2",,
282782,2017-10-10 08:45:32+00:00,@AmazonHelp you cheaters when will you refund the same,,
352350,2017-10-11 17:31:03+00:00,"@AmazonHelp @115850 got refund after 3,4 days. Poor policies from Amazon. Improve your refund policies.",,
845675,2017-10-20 14:08:43+00:00,@AmazonHelp Expecting strict action against unprofessional delivery boys who completely spoilt my diwali gift,,
566566,2017-12-03 01:48:56+00:00,@AmazonHelp Why is this going to Amazon UK? I am in US and the orders are for US delivery.,,
2529235,2017-11-16 06:55:19+00:00,"@AmazonHelp Order date was 9th aug, and says delivery date 20th. Yet release is 17th",,
360228,2017-10-08 17:31:53+00:00,@AmazonHelp Even if the payment is done by EMI??,,
11049,2017-11-01 00:49:34+00:00,@AmazonHelp Original promised delivery date was yesterday to this Friday.,,
1670682,2017-11-07 11:20:26+00:00,@AmazonHelp It's been over 48 hours now and I still haven't received an email or phone call about my account.,,
2280065,2017-11-11 20:26:23+00:00,@AmazonHelp All that has done is cancelled the renewal of my subscription. It says I'll keep the benefits until next November,,
420648,2017-10-10 07:17:21+00:00,"@AmazonHelp I have two packages coming today from Amazon, I have no idea if they'll be in the same box if they'll be in different boxes.",,
1450055,2017-11-02 18:37:15+00:00,@AmazonHelp It said on the website and email that I'll receive £7.99 on refunds. What about the rest? Especially the £75 bomb!,,
2601403,2017-11-17 08:07:32+00:00,@AmazonHelp And amazon initially returned $17 and charged me a restocking fee ... so you see why I am upset???,,
734675,2017-10-11 11:44:39+00:00,@AmazonHelp so if i cancel i'll receive a refund? i'm not sure how just cancelling the sub would help me right now.,,
1582706,2017-10-17 07:41:51+00:00,@AmazonHelp can I get the refund if I want to order a different mobile from your website?,,
277280,2017-10-14 14:02:26+00:00,@AmazonHelp i have ordered a phone recently i have called Amazon they said cashback will be credited in 10 days but it was 15 days now till pending,,
2907883,2017-11-28 20:38:24+00:00,@AmazonHelp It said it was out for delivery this morning.. why lie if it wasn’t?,,
1325116,2017-10-18 09:06:27+00:00,@AmazonHelp Or maybe I should just cancel the stupid order because it doesn't look like you idiots plan to deliver it anytime soon.,,
311600,2017-10-07 03:15:52+00:00,@AmazonHelp ya los recibí incluso ya los usé durante unos días. Tengo amazon prime.,,
989678,2017-11-25 15:07:11+00:00,@AmazonHelp I do not think anybody has used prime videos. Check please my account turhan.ozen[at]https://t.co/zDLemRbkjl,,
2279057,2017-11-11 19:21:49+00:00,"@AmazonHelp Hice una reserva de un producto y he esperado más o menos dos meses, me informásteis de que en principio el producto estaría disponible el 17 de noviembre y hoy se me ha cancelado el pedido por falta de disponibilidad",,
2105879,2017-11-08 13:30:32+00:00,"@AmazonHelp Unfortunately, #Intelcom has terrible tracking that never changes status. All it says is Out for Delivery.",,
981448,2017-10-14 09:33:37+00:00,"@AmazonHelp ""this card is issued by SBI cards &amp; payment services pvt ltd "" is written on back side of the card.",,
2859902,2017-11-27 22:52:44+00:00,@AmazonHelp It was usps... I already called Amazon and was told i can't get a replacement item.. just a refund,,
2783178,2017-11-21 17:52:37+00:00,"@AmazonHelp Ja. Ich fliege morgen und ich bekommen ein ""tut mir leid"" + 1 Monat Prime den ich nicht haben will",,
445558,2017-11-22 10:44:57+00:00,"@AmazonHelp not yet dispatched, no delivery estimate, literally every time ive preordered something, it has been shipped the day before release to arrive on time (with prime) UNLESS you guys oversell, it happens too often but mostly on collectors/special edition of games. again, unacceptable",,
2736231,2017-11-20 20:23:09+00:00,@AmazonHelp This is all we’ve received. Waited in all day for it. And it was confirmed delivery for today. https://t.co/Hb5B5p2PHy,,
1533665,2017-11-04 14:57:17+00:00,@AmazonHelp Ordered call of duty wwii for the kids months ago for release day. Only arrived today all their friends have been playing it yesterday,,
1548354,2017-11-26 08:01:42+00:00,"@AmazonHelp Thanks, I have seen that now y're shipping a replacement unit for the defective one I received. Remember Amazon is known for its Amazing Customer Service. Your over automated systems almost slipped here.",,
1480167,2017-11-03 07:22:37+00:00,@AmazonHelp Wat's the point if I have to return/replace the product everytime? Why take prime if it takes 1 week for the final product to arrive?,,
326313,2017-10-09 05:24:59+00:00,@AmazonHelp I filled the form yesterday and still waiting for YOU to revert. 3rd day of #amazonprime delivery.#Joke,,
2389805,2017-11-16 09:39:24+00:00,"@AmazonHelp Ah ok, I thought that's what happened but could you ask if this can be made clearer? I needed the parts ASAP so was frustrated when they got split. I chose that one as I thought it would be arriving in 1-2 business days. I thought ""Prime"" would be Amazon warehouse &amp; next day.",,
1533706,2017-11-03 23:47:42+00:00,"@AmazonHelp Yes on this order and several past orders, still ❤️amazon. Had several orders say out for delivery and not delivered until next day, why?",,
831080,2017-10-13 06:54:46+00:00,@AmazonHelp Nope. They cancelled the one that was supposed to arrive 10/7. And will try to get the next subscription order out.,,
2072977,2017-10-19 02:13:36+00:00,"@AmazonHelp o entregador deixou meu Pedido em uma casa alheia, com um morador de mesmo primeiro nome que o meu",,
2722651,2017-11-20 11:08:58+00:00,@AmazonHelp Hi and thanks for the reply. I ordered a supplement. It's been 2 weeks after the expected delivery and I am asked to wait more for contacting the seller and waiting for a second delivery. It is something I need right now not in 10 days. Refund would work so I can order locally.,,
1300672,2017-10-26 23:50:08+00:00,@AmazonHelp Well the crackers are all crumbs now and it says AMZL? Local delivery in Phoenix maybe? I’ve had issues w/ them b4.,,
2853761,2017-11-29 02:18:31+00:00,@AmazonHelp @115830 so I pay £80 a year for Prime and my 1 day delivery could be here Thurs then weds then tues and now weds. Last 2 deliveries also not right. What’s going on Amazon?,,
919054,2017-10-14 01:23:34+00:00,@AmazonHelp Well I just want to return this phone therefore you are requested to take this phone back asap,,
490544,2017-12-01 21:02:41+00:00,"@AmazonHelp half of my order is still missing. i paid for one day delivery, this is completely unacceptable, my order was a day late and half of it is still missing - fix it. 'My Orders' says its been delivered. DM me if need be",,
2403844,2017-11-15 02:56:31+00:00,@AmazonHelp @118702 @122951 got a mail from saying that we can't do anything in this case mean amazon cheats took money sent faulty and different product neither returning nor exchange or refund #BoycottAmazon,,
1838973,2017-10-18 07:07:51+00:00,@AmazonHelp Thanks. I'll return the product and buy once proper price is reflected...,,
781666,2017-10-12 06:24:23+00:00,@AmazonHelp Who told u guys to decide on ur own to return the order? Prime benefits u r supposed delivery as per the date selected but u guys failed,,
2475912,2017-11-15 14:03:49+00:00,@AmazonHelp I want refund so I can buy something else guys.. at least in Amazon wallet? This is really rediculous guys. I will not buy electronic product from @115850,,
2674366,2017-11-19 12:29:44+00:00,"@AmazonHelp @752860 @AmazonHelp Iam a prime customer ,i need to know is it a flash sale with limited stocks? If soo then the sale goes off in a second . Then how could i buy one?",,
1422005,2017-11-02 11:12:40+00:00,@AmazonHelp Sir this link leads me to that order which is already delivered to me. My order is something different whose order no is already stated,,
2795257,2017-11-21 22:17:58+00:00,"@AmazonHelp Além de entregar rápido ainda respondem? 😍 Acho que vou ler na ordem mesmo, mas só pq são novos. Depois da primeira leitura completa eu fico relendo no aleatório, só pra matar a saudade 😊",,
2298713,2017-11-12 15:07:57+00:00,"@AmazonHelp For your reference, I can understand your delivery policies but being such a huge e-commerce I expect an exception on so many requests. At least 5-6 times I requested your customer service, all of them assured me about the delivery too. N finally nothing happens 😑😥 https://t.co/I0rvJ2iEdQ",,
2511638,2017-11-15 22:52:46+00:00,"@AmazonHelp I connected Twitch and BattleNet together, but when I login to Hearthstone I do not see the loot. I looked at the FAQ and stuff to find my problem, but unfortunately I cannot see what I am doing wrong.",,
921456,2017-10-26 18:19:37+00:00,"@AmazonHelp When I interacted with your executive they told me return you using courier but at the moment it is not possible 4 me, hope U can",,
2864755,2017-11-28 00:02:35+00:00,"@AmazonHelp Hahaha, did you catch the date? I'm not sure even you could deliver me this package in Dec 2016!",,
183251,2017-10-04 04:45:29+00:00,@AmazonHelp it says ‘return requested’. I was told I have to wait until it’s back with you before I’m given a refund.,,
2542939,2017-11-16 13:05:41+00:00,"@AmazonHelp It said Saturday yesterday (the last few amazon orders have said Saturday and arrived Friday), but now says Monday.",,
319411,2017-10-08 08:39:39+00:00,@AmazonHelp I have gotten multiple responses but 0 resolution. I mail said I ll get the refund in 7-10 days other one says I wont. Is there uniformity?,,
728352,2017-10-11 07:45:58+00:00,@AmazonHelp Lieferdatum war gestern 10.11. (Prime) - Ist nicht das erste Mal in den letzten Wochen.Ich höre das auch von Freunden. Irgendwas passt nicht,,
1503884,2017-11-03 16:26:12+00:00,@AmazonHelp That's certainty intended.without attempting for delivery how courier guy can say he attempted. your reply clearly shows ur intentions,,
1905573,2017-10-18 14:14:40+00:00,@AmazonHelp Ya my app is saying I can reorder and request a refund. Both packages have been in a warehouse 30 min from my house since 10/13,,
2230067,2017-11-10 15:39:35+00:00,@AmazonHelp ORDER # 407-5755227-4798751,,
2192366,2017-11-09 20:47:08+00:00,@AmazonHelp Tracking number 205-3768541-9941926. Last 2 days attempted delivery. Been in both days,,
710638,2017-10-11 05:11:17+00:00,@AmazonHelp No there was not any estimated date. If u take more than one week who will buy that? I want before Friday otherwise I will cancel my order,,
2284203,2017-11-11 15:14:38+00:00,@AmazonHelp Not yet. But this has happened to me before. Yours says today. The official USPS tracker says estimated delivery on Monday by 8 PM. USPS tracking number 936128__credit_card__. And I had a GUARANTEED delivery date at checkout of today.,,
1384315,2017-10-28 09:50:46+00:00,"@AmazonHelp The payment page is not showing "" no cost emi "" option wheras on the main page the offer is available..pl help https://t.co/jvsYdIgohg",,
532687,2017-12-02 11:05:20+00:00,@AmazonHelp The mailman gave my Package to somebody else. I put in a claim and the seller never responded. I put in an A to Z claim twice and it got denied in lesson two hours. I put in appeal and I got denied as well. Amazon said they will investigate and all they did was track my #,,
191773,2017-10-04 15:06:01+00:00,@AmazonHelp @161065 I pre-ordered the game on xbox one and no beta code was sent!?,,
2294282,2017-11-12 17:52:06+00:00,@AmazonHelp I just got my package today,,
2475989,2017-11-15 14:05:48+00:00,@AmazonHelp I can provide you the order number. But i dont want to switch this tweet as a customer chat support. My purpous of this tweet is to let know people how careless you becoming and disrespecting your customers now who has come trusting you these years.,,
2927014,2017-11-29 05:02:36+00:00,@AmazonHelp It should’ve been delivered today by 3. So Amazon is going on 4 days late and UPS is going on 2 days late. I was supposed to get my package on Sat Nov 25,,
1373240,2017-10-28 00:44:20+00:00,"@AmazonHelp I could've walked into a best buy at nine this morning and bought the game, not sure how twelve hours later delivery (if even delivered probably not) is gonna keep me on prime at this point :/",,
2807350,2017-11-27 01:11:03+00:00,@AmazonHelp Heads rolling somewhere I imagine. Amazon premium Kindle Oasis 2 launches with faulty covers and nobody knows when replacements will be available. #howtokillsales,,
1768234,2017-11-07 22:45:36+00:00,"@AmazonHelp Nothing to resolve my issue at all, luckily I managed to realise that benefits hadn’t been shared to my account, no thanks to your customer service https://t.co/WQSiPa7TvA",,
1756474,2017-11-07 19:44:25+00:00,"@AmazonHelp Why shouldn't I??? I HAVE ALREADY CANCELLED IT, NEED A FAVOUR TO INITIATE THE REFUND AT THE EARLIEST 😡",,
1648104,2017-10-17 15:18:08+00:00,@AmazonHelp Please let me know if i m getting my order today. or else i can leave from my office. #BadService #pathetic,,
2516984,2017-11-16 13:28:08+00:00,@AmazonHelp It's USPS. I've tried to get a refund and it won't work. What is going on?,,
538520,2017-12-03 05:16:06+00:00,@AmazonHelp Amazon customer care is not supporting at all. They don't even ready to accept about delivering faulty piece. If we will not get required replacement then We will report this to consumer complaint section. @115850,,
1380464,2017-10-18 13:37:10+00:00,@AmazonHelp I lost the case because I could not return damaged water to the seller; will not use Amzn again,,
1581353,2017-11-05 13:10:39+00:00,"@AmazonHelp You give a two hour delivery slot for Amazon Prime, last night it was late, and this is the second time that's happened",,
1366161,2017-11-25 12:43:46+00:00,"@AmazonHelp Yes, but that's not One Day Delivery. That's Three Day Delivery. Which is why I pay for Prime. Your customers shouldn't be inconvenienced because you can't cope with the number of Black Friday orders...",,
1586219,2017-11-05 02:39:05+00:00,@AmazonHelp 9.30pm yest I load money in AmazonPay. It reflects in my account 5hrs later. Why? Money in other eWallets shows in 5 seconds. This is 2nd tm,,
86131,2017-11-30 15:26:41+00:00,"@AmazonHelp The carrier told me it would arrive tomorrow. You are missing the point. I am upset that your reps assured me of delivery when they had no business to. Because of them, I lost the opportunity to cancel this order and order from a more reliable online retailer.",,
440946,2017-10-18 00:53:27+00:00,"@AmazonHelp Orders 111-1160741-5677057, 111-1667431-2213828, 113-5225745-4764247, 113-1867452-8079446, 113-1608429-3881824, 113-2424670-2520233. Did I ever sign up to be your pre-alpha tester?",,
449949,2017-11-30 21:32:09+00:00,"@AmazonHelp No ive had absolutely no help. I'm furious, don't know how you can justify charging for next day delivery when your drivers just don't bother to attempt it.",,
1229715,2017-10-25 20:22:56+00:00,@AmazonHelp Unfortunately not. Just links to the edition I initially ordered and what the order was later upgraded to. I'm not annoyed. Just a little,,
349990,2017-10-08 17:12:35+00:00,"@AmazonHelp No, the call center number is automatically disconnecting after IVR. And telling to login Amazon site. Please look into this issue.",,
2601,2017-10-31 19:49:35+00:00,@AmazonHelp Prob 1: can’t get @123967 shipments because del person has medical conditions. Non delivered and lost packages.,,
2316572,2017-11-13 06:01:23+00:00,@AmazonHelp It was of no use.. so i have cancelled the order and placing a new one.. but I have not yet got the refund in my Amazon pay balance when will I get it?,,
361007,2017-10-08 18:46:02+00:00,@AmazonHelp So you have zero issues with this fraud? Yeah I'll be taking my business elsewhere. I'd refuse this delivery but you've removed that option.,,
197614,2017-10-05 06:22:47+00:00,@AmazonHelp It shows account blocked,,
775388,2017-10-12 02:58:36+00:00,@AmazonHelp Amazon Prime via TiVo. Maybe TiVo isn’t supported?,,
2296507,2017-11-12 22:29:57+00:00,@AmazonHelp Received an email saying it is out for delivery but have not received the package.Paying for prime membership yet not receiving goods when stated,,
1410742,2017-11-02 01:04:02+00:00,@AmazonHelp Just received an email that a delivery attempt was made. I call bull crap. There are 3 of us home plus 2 alert dogs. We’d have heard a knock,,
150602,2017-11-24 15:27:09+00:00,"@AmazonHelp Punkt 1 OK habe selbst früher im Bereich Logistik Gearbeitet Kann ich Nachvollziehen Wenn Ware "" aufgeteilt wird auf verschieden Lager"" Punkt 2 &gt; Mir selbst würde es wenig ausmachen ABER die Kids die Enttäuscht rum sitzen nachdem ich Gesagt habe KOMMT heute DA Prime Versand ;)",,
1753357,2017-11-07 18:55:01+00:00,"@AmazonHelp No, uds contrataron al transportista y quieren que yo vea que pasó? Para eso pago prime? En serie tengo que levantar una denuncia?",,
1772998,2017-11-08 02:22:52+00:00,"@AmazonHelp Ever since you switched from UPS/Lasership to your Amazon Logistics carrier, I have had an endless stream of late deliveries and inaccurate tracking information. It makes me wonder why I bother paying for Prime. I’m past empty apologies and $10 coupons. I’m furious.",,
1568140,2017-11-05 12:54:55+00:00,@AmazonHelp Of course I got a refund! I wasn’t expecting less. Still a terrible service order something as priority and get it cancelled 30” before deli,,
1953600,2017-11-16 11:02:13+00:00,@AmazonHelp I ordered it on the 10th thinking it would come on the 12th then the original date was the 14th which I could have dealt with but it's now the 16th.,,
1500966,2017-11-03 16:59:31+00:00,"@AmazonHelp @AmazonHelp forget it i gave up on you guys, i canceled my 2nd order and going to buy it locally. ,",,
2260786,2017-11-11 01:55:04+00:00,"@AmazonHelp I am sorry to see throwing everything in a box and calling it good passes for packing. But given your site is having issues, I'll have to wait to return. But hey I do pay for this quality of service, so we have that going for us!",,
837115,2017-10-13 09:58:41+00:00,"@AmazonHelp Well, the two that are now in stock, can I at least have them as a new order please?",,
1197954,2017-10-26 12:51:38+00:00,"@AmazonHelp after 36hrs I called, I have to wait 3-5 days for my refund &amp; re-order if i want the items. There should be faster solutions 4 prime members",,
2347770,2017-11-13 16:58:26+00:00,"@AmazonHelp Comprei essa belezinha aqui! Primeira compra e já muito satisfeito! Se teu hobby é entregar rápido, não vou te criticar. Tá de parabéns 😂😂😂 https://t.co/at8yDiwdt0",,
287856,2017-09-29 12:29:08+00:00,@AmazonHelp I have raised the issue 3 days ago and also shared the order ID. I am at loss using amazon if I have to take shipping charges @115850,,
922714,2017-10-21 16:19:17+00:00,"@AmazonHelp @115821 my refund was initiated with loss of 3 Diwali offer - Good Exchange Benifit, Discount of ₹ 1500 and No Interest on EMI. Want it back",,
436342,2017-10-11 02:53:22+00:00,@AmazonHelp @115850 fitst basic thing provide vaild delivery agent phone number's.provide Number not in use and swich off number.,,
2179029,2017-10-19 17:52:06+00:00,"@AmazonHelp Amazon yes, and I have emailed, phoned, filed online complaints but yet no one can tell me when I'm going to get my refund.",,
2795323,2017-11-21 22:20:11+00:00,@AmazonHelp Trying to follow up on a price issue with my order. She can't understand me &amp; keeps telling me when my order will arrive.,,
2287079,2017-11-12 02:20:01+00:00,"@AmazonHelp I just got a text about a delivery attempt but I’m home, no note on door, nothing. It was belong delivered by @118706. They could’ve put it in my mailbox or at my door! Now I have to wait and I’m mad!",,
2979647,2017-11-30 04:20:43+00:00,@AmazonHelp I don't want refund! I want replacement! I have explained clearly to Amazon team. I will fight till I get replacement! Tommrow I will. Highlight to all media channels.I am irritated with Amazon! Not solving the problem!,,
1317506,2017-10-27 09:36:56+00:00,@AmazonHelp Thank you to your online chat team for helping me sort this out my order should be dispatched today and arrive tomorrow before 1 o'clock,,
1266409,2017-10-16 17:34:12+00:00,@AmazonHelp Debit card charged rather then gift card. Sup Ryan said it was my fault &amp; spoke over me. Rude and loud.,,
898418,2017-10-21 11:48:01+00:00,@AmazonHelp Your orders are always late and you have no control over your amazon transport services. All orders late and that’s it for me,,
1467684,2017-11-02 23:19:39+00:00,@AmazonHelp Nouvelle date de livraison estimée : 3 nov. - 6 nov. Je paye le Prime pour quoi ? Vous trouvez ça normal de pas recevoir le colus à temps ?,,
1500967,2017-11-03 16:36:19+00:00,@AmazonHelp Apparently the item was sold by igm prime who never sent my product to you amazin fullfillment center,,
1780195,2017-10-18 09:32:06+00:00,@AmazonHelp There was no shipment speed just said pre order for release day delivery,,
400306,2017-10-09 18:47:34+00:00,@AmazonHelp I want to know why this mistake happend its not of refunding the amount,,
17256,2017-11-01 03:52:18+00:00,@AmazonHelp wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?,,
138138,2017-11-24 11:01:58+00:00,@AmazonHelp That's ok. Just had to vent about the issue. Everything looks ok on the account from what I can see. I'll keep an eye and if I have any issues I shall contact support again. Thanks! 😀,,
2845658,2017-11-28 03:47:34+00:00,"@AmazonHelp I chatted earlier, apparently it’s completely normal and acceptable for your promises and guarantees to not be fulfilled. Again, this would have been totally acceptable on the first late package. https://t.co/xeJ1TkbsdX",,
1110225,2017-10-24 01:42:19+00:00,@AmazonHelp I was just trying to view my order history in the app. Had wifi and wasn't loading. But after 5 mins or so it worked again🙂 cute dog helped!,,
162152,2017-11-25 11:07:37+00:00,@AmazonHelp I have returned to the link but I don't found my order how that's happened???????,,
2309738,2017-11-14 04:32:30+00:00,"@AmazonHelp Request you to check the replies 2ur emails before tweeting. Btw, Flipkart just confirmed the order 👋👍",,
1478806,2017-11-03 06:33:12+00:00,@AmazonHelp I didn’t actually buy that I was using it 2 make a point Amazon use 2do free returns &amp; now most items U can’t even if shipped and sold by U,,
