conversation_id,message_count,customer_messages,amazon_messages,is_multi_turn
999121,5,2,3,True
999140,5,2,3,True
490578,5,2,3,True
281379,5,2,3,True
490486,5,2,3,True
233458,5,2,3,True
129709,5,2,3,True
2383233,5,2,3,True
2383239,5,2,3,True
2383274,5,2,3,True
5795,5,2,3,True
2822406,5,2,3,True
2290073,5,2,3,True
37638,5,2,3,True
2549451,5,2,3,True
1536935,5,2,3,True
142959,5,2,3,True
2679500,5,2,3,True
1383876,5,2,3,True
153726,5,2,3,True
2686415,5,2,3,True
1919874,5,2,3,True
141998,5,2,3,True
142928,5,2,3,True
995404,5,3,2,True
470099,5,2,3,True
2821542,5,2,3,True
2821602,5,2,3,True
2558,5,2,3,True
756320,5,2,3,True
996717,5,2,3,True
1681758,5,2,3,True
1681821,5,2,3,True
318260,5,2,3,True
295349,5,2,3,True
142782,5,2,3,True
142817,5,2,3,True
142823,5,2,3,True
1919902,5,2,3,True
1919755,5,2,3,True
2388917,5,2,3,True
2389770,5,2,3,True
2388943,5,2,3,True
2388976,5,2,3,True
2387908,5,2,3,True
444427,5,2,3,True
757123,5,2,3,True
2821562,5,2,3,True
385404,5,3,2,True
2387929,5,2,3,True
1917116,5,2,3,True
233784,5,2,3,True
2677996,5,2,3,True
2454237,5,3,2,True
566705,5,2,3,True
1383035,5,2,3,True
318216,5,2,3,True
964967,5,3,2,True
25294,5,2,3,True
318035,5,3,2,True
2154013,5,2,3,True
1929336,5,2,3,True
1773741,5,2,3,True
1300634,5,3,2,True
2935149,5,2,3,True
385335,5,2,3,True
2388905,5,2,3,True
2388919,5,2,3,True
994403,5,2,3,True
2388043,5,2,3,True
2388964,5,2,3,True
995424,5,2,3,True
2820497,5,2,3,True
2821077,5,2,3,True
757070,5,2,3,True
179406,5,2,3,True
404636,5,2,3,True
757734,5,1,4,True
487723,5,3,2,True
487618,5,2,3,True
2964097,5,2,3,True
2964085,5,2,3,True
965272,5,2,3,True
144144,5,2,3,True
2670706,5,2,3,True
1936470,5,2,3,True
2390450,5,2,3,True
2390466,5,2,3,True
2389656,5,2,3,True
2389662,5,2,3,True
1002899,5,2,3,True
758423,5,3,2,True
1471706,5,2,3,True
1301829,5,2,3,True
1301822,5,2,3,True
1301216,5,2,3,True
2389751,5,2,3,True
2389782,5,2,3,True
994439,5,2,3,True
2670700,5,2,3,True
1682683,5,2,3,True
145699,5,2,3,True
145837,5,2,3,True
145890,5,2,3,True
145714,5,2,3,True
965198,5,2,3,True
2670742,5,2,3,True
1302341,5,2,3,True
543549,5,3,2,True
650,5,2,3,True
1472563,5,2,3,True
2819172,5,2,3,True
758976,5,2,3,True
543587,5,2,3,True
1773496,5,2,3,True
487683,5,2,3,True
981962,5,3,2,True
2392693,5,2,3,True
2391890,5,2,3,True
981985,5,2,3,True
2820531,5,3,2,True
2935108,5,2,3,True
2935912,5,2,3,True
1473752,5,2,3,True
2391262,5,2,3,True
2391306,5,2,3,True
982935,5,3,2,True
1773289,5,2,3,True
318059,5,2,3,True
1673645,5,2,3,True
2026082,5,3,2,True
191696,5,3,2,True
586834,5,2,3,True
358778,5,2,3,True
145855,5,2,3,True
147252,5,2,3,True
1301812,5,2,3,True
1302308,5,2,3,True
2817806,5,2,3,True
2819227,5,2,3,True
759786,5,2,3,True
991745,5,2,3,True
990944,5,2,3,True
281710,5,2,3,True
486714,5,2,3,True
2391878,5,2,3,True
147315,5,3,2,True
145681,5,2,3,True
16124,5,2,3,True
145740,5,2,3,True
926657,5,2,3,True
145821,5,2,3,True
2964107,5,2,3,True
1939066,5,2,3,True
52217,5,2,3,True
2393570,5,2,3,True
991739,5,3,2,True
758970,5,2,3,True
2819189,5,2,3,True
2392696,5,2,3,True
990983,5,2,3,True
450756,5,2,3,True
450716,5,2,3,True
2669251,5,2,3,True
1534938,5,3,2,True
2551367,5,2,3,True
1534381,5,3,2,True
359173,5,2,3,True
384533,5,2,3,True
226060,5,2,3,True
226110,5,2,3,True
2668696,5,2,3,True
2818497,5,2,3,True
760438,5,2,3,True
760429,5,2,3,True
488657,5,2,3,True
2393452,5,2,3,True
1772657,5,2,3,True
1303304,5,3,2,True
1302791,5,2,3,True
2393558,5,2,3,True
2394430,5,2,3,True
2394411,5,2,3,True
2394484,5,2,3,True
987381,5,2,3,True
2393497,5,2,3,True
2817790,5,2,3,True
761261,5,2,3,True
2393513,5,2,3,True
2393484,5,2,3,True
2393461,5,2,3,True
1950375,5,3,2,True
1950443,5,2,3,True
930341,5,2,3,True
2668742,5,2,3,True
149160,5,3,2,True
2962694,5,2,3,True
2394420,5,2,3,True
281957,5,2,3,True
281928,5,2,3,True
997721,5,2,3,True
1481847,5,2,3,True
486719,5,2,3,True
1772298,5,2,3,True
1772700,5,2,3,True
1303291,5,2,3,True
2551999,5,2,3,True
1533683,5,2,3,True
1956149,5,2,3,True
1950126,5,2,3,True
2667903,5,2,3,True
2668771,5,3,2,True
1950210,5,2,3,True
2397051,5,2,3,True
986406,5,2,3,True
2395714,5,2,3,True
986386,5,2,3,True
2395795,5,2,3,True
98709,5,2,3,True
126093,5,2,3,True
2815558,5,2,3,True
2815564,5,2,3,True
761213,5,2,3,True
2394510,5,2,3,True
2568110,5,3,2,True
2568121,5,4,1,True
2551967,5,2,3,True
149229,5,2,3,True
956281,5,2,3,True
2962705,5,2,3,True
1950234,5,2,3,True
984667,5,2,3,True
762426,5,2,3,True
1483587,5,2,3,True
1482896,5,2,3,True
2815529,5,3,2,True
2397085,5,2,3,True
2397237,5,2,3,True
985047,5,2,3,True
2397246,5,2,3,True
2397264,5,2,3,True
950248,5,2,3,True
149163,5,2,3,True
149194,5,2,3,True
149236,5,2,3,True
959389,5,2,3,True
1956009,5,2,3,True
2667984,5,2,3,True
89353,5,2,3,True
486794,5,2,3,True
486810,5,3,2,True
2398238,5,2,3,True
1303655,5,2,3,True
282232,5,2,3,True
1687290,5,2,3,True
1736753,5,2,3,True
1707068,5,2,3,True
1955763,5,3,2,True
1955820,5,3,2,True
191615,5,2,3,True
182894,5,2,3,True
150628,5,3,2,True
150597,5,2,3,True
149099,5,2,3,True
945456,5,2,3,True
2398291,5,2,3,True
1771828,5,2,3,True
985167,5,2,3,True
1480431,5,2,3,True
384739,5,2,3,True
2815514,5,2,3,True
150505,5,2,3,True
2568076,5,3,2,True
1542658,5,2,3,True
451998,5,2,3,True
317897,5,2,3,True
2667932,5,2,3,True
564907,5,2,3,True
1687328,5,2,3,True
1771825,5,3,2,True
764824,5,2,3,True
764767,5,2,3,True
2936672,5,3,2,True
2936638,5,2,3,True
384784,5,2,3,True
984205,5,2,3,True
984219,5,2,3,True
984710,5,2,3,True
2667387,5,2,3,True
2662990,5,2,3,True
1955724,5,2,3,True
2667329,5,2,3,True
2962771,5,2,3,True
946557,5,2,3,True
2666801,5,2,3,True
1305158,5,2,3,True
1298963,5,2,3,True
1304673,5,2,3,True
1304679,5,2,3,True
984225,5,1,4,True
282145,5,2,3,True
564881,5,2,3,True
152151,5,2,3,True
152167,5,2,3,True
1540994,5,2,3,True
1541014,5,2,3,True
2568507,5,2,3,True
1955360,5,2,3,True
2662772,5,2,3,True
539806,5,2,3,True
544449,5,3,2,True
766175,5,3,2,True
766196,5,2,3,True
973104,5,2,3,True
972339,5,2,3,True
973612,5,2,3,True
1955326,5,3,2,True
1955368,5,2,3,True
1693575,5,2,3,True
939535,5,2,3,True
2962672,5,2,3,True
152005,5,2,3,True
1381481,5,1,4,True
2652274,5,2,3,True
317604,5,2,3,True
153735,5,2,3,True
152114,5,2,3,True
152120,5,2,3,True
1955336,5,3,2,True
911530,5,2,3,True
1965787,5,2,3,True
2663316,5,2,3,True
2724515,5,2,3,True
2652357,5,2,3,True
2403894,5,2,3,True
2403909,5,2,3,True
2813470,5,2,3,True
770070,5,2,3,True
179570,5,2,3,True
179620,5,2,3,True
972694,5,2,3,True
972737,5,3,2,True
972745,5,3,2,True
1305185,5,2,3,True
972299,5,3,2,True
1485307,5,2,3,True
770059,5,2,3,True
1770530,5,2,3,True
2405230,5,3,2,True
1506347,5,2,3,True
2405171,5,2,3,True
2652295,5,2,3,True
1973425,5,2,3,True
923607,5,2,3,True
153680,5,2,3,True
360656,5,2,3,True
360675,5,2,3,True
587944,5,3,2,True
2652422,5,2,3,True
1955284,5,3,2,True
317478,5,2,3,True
317624,5,2,3,True
2652313,5,2,3,True
179615,5,2,3,True
179061,5,2,3,True
179545,5,2,3,True
179189,5,2,3,True
180109,5,2,3,True
485406,5,3,2,True
2405104,5,2,3,True
2405193,5,2,3,True
1973467,5,3,2,True
2669287,5,3,2,True
153640,5,2,3,True
931912,5,2,3,True
2961706,5,2,3,True
153682,5,2,3,True
1976617,5,2,3,True
1976722,5,2,3,True
970502,5,2,3,True
2406926,5,2,3,True
2406975,5,3,2,True
2936589,5,2,3,True
2812786,5,2,3,True
1486655,5,2,3,True
980004,5,2,3,True
2807312,5,2,3,True
2807325,5,2,3,True
485290,5,2,3,True
2408701,5,2,3,True
1306059,5,2,3,True
2406812,5,3,2,True
205776,5,2,3,True
2937416,5,2,3,True
2936597,5,2,3,True
485391,5,2,3,True
2406829,5,2,3,True
2406902,5,2,3,True
1770467,5,2,3,True
2679395,5,2,3,True
1693587,5,2,3,True
191495,5,2,3,True
191586,5,2,3,True
153625,5,2,3,True
1976566,5,2,3,True
1980555,5,2,3,True
283187,5,2,3,True
282723,5,2,3,True
979982,5,2,3,True
1486935,5,3,2,True
1674848,5,2,3,True
2408673,5,2,3,True
2408711,5,2,3,True
2408717,5,2,3,True
970270,5,3,2,True
970298,5,2,3,True
929647,5,2,3,True
155197,5,2,3,True
155063,5,2,3,True
360227,5,2,3,True
360239,5,2,3,True
1980687,5,2,3,True
317632,5,2,3,True
1973351,5,2,3,True
1381171,5,2,3,True
1693614,5,4,1,True
980740,5,2,3,True
2412585,5,2,3,True
2412607,5,2,3,True
2410446,5,2,3,True
354462,5,2,3,True
354422,5,2,3,True
773831,5,2,3,True
969244,5,2,3,True
1306421,5,2,3,True
485298,5,2,3,True
2739389,5,2,3,True
1371424,5,2,3,True
1986349,5,2,3,True
1983614,5,2,3,True
451887,5,3,2,True
179453,5,2,3,True
2772416,5,2,3,True
2414492,5,3,2,True
2412547,5,2,3,True
1307237,5,3,2,True
1306754,5,2,3,True
1760364,5,2,3,True
1760370,5,2,3,True
226271,5,2,3,True
564934,5,2,3,True
2760874,5,2,3,True
63980,5,2,3,True
2569690,5,2,3,True
980468,5,2,3,True
2772410,5,2,3,True
774633,5,4,1,True
2772394,5,2,3,True
2772431,5,2,3,True
2937406,5,2,3,True
2937434,5,2,3,True
453200,5,2,3,True
317501,5,2,3,True
924521,5,3,2,True
919072,5,2,3,True
1380966,5,2,3,True
1380470,5,3,2,True
1688625,5,2,3,True
1371444,5,3,2,True
156737,5,2,3,True
924425,5,2,3,True
924437,5,3,2,True
453237,5,2,3,True
2418489,5,2,3,True
2414416,5,2,3,True
384536,5,2,3,True
1760408,5,3,2,True
1307679,5,2,3,True
1307199,5,2,3,True
483743,5,3,2,True
483777,5,2,3,True
2725899,5,2,3,True
2004777,5,2,3,True
158747,5,2,3,True
156723,5,2,3,True
922208,5,2,3,True
922214,5,2,3,True
922226,5,3,2,True
945484,5,2,3,True
1525958,5,2,3,True
1770221,5,2,3,True
1770247,5,2,3,True
283054,5,2,3,True
775343,5,2,3,True
2417992,5,2,3,True
2414468,5,2,3,True
2419142,5,2,3,True
979392,5,3,2,True
980214,5,2,3,True
1525942,5,2,3,True
896724,5,2,3,True
1380234,5,2,3,True
1688603,5,2,3,True
1688589,5,2,3,True
2765008,5,2,3,True
134815,5,2,3,True
865789,5,2,3,True
977806,5,1,4,True
979362,5,2,3,True
2418656,5,2,3,True
970558,5,3,2,True
2735652,5,2,3,True
776051,5,3,2,True
2710364,5,2,3,True
2735709,5,2,3,True
485328,5,2,3,True
1307658,5,2,3,True
233087,5,2,3,True
544451,5,2,3,True
2418546,5,2,3,True
2418639,5,2,3,True
976194,5,2,3,True
2422739,5,2,3,True
2422691,5,3,2,True
1487695,5,3,2,True
1487888,5,3,2,True
1478850,5,2,3,True
2667315,5,2,3,True
2776692,5,2,3,True
2960449,5,2,3,True
919041,5,2,3,True
919091,5,2,3,True
919107,5,3,2,True
283063,5,3,2,True
483838,5,2,3,True
1768930,5,2,3,True
2422708,5,2,3,True
976721,5,2,3,True
973628,5,2,3,True
602273,5,2,3,True
1379886,5,2,3,True
912717,5,2,3,True
1525007,5,2,3,True
182509,5,2,3,True
183051,5,2,3,True
915057,5,2,3,True
2019964,5,3,2,True
454524,5,2,3,True
454565,5,2,3,True
226707,5,2,3,True
2652367,5,2,3,True
2667946,5,2,3,True
158679,5,2,3,True
912761,5,3,2,True
361008,5,2,3,True
976685,5,1,4,True
975012,5,2,3,True
975060,5,2,3,True
384118,5,1,4,True
384126,5,2,3,True
777147,5,2,3,True
777170,5,3,2,True
777199,5,1,4,True
2424482,5,2,3,True
976219,5,2,3,True
962103,5,2,3,True
1479471,5,2,3,True
1488364,5,2,3,True
777588,5,1,4,True
975025,5,2,3,True
2687482,5,3,2,True
2025495,5,4,1,True
2025523,5,3,2,True
2570914,5,2,3,True
454603,5,2,3,True
493471,5,3,2,True
315733,5,2,3,True
315739,5,2,3,True
316335,5,2,3,True
2652321,5,2,3,True
2718443,5,2,3,True
2033449,5,2,3,True
1791568,5,2,3,True
1379895,5,2,3,True
901035,5,3,2,True
1691977,5,2,3,True
226363,5,2,3,True
2425967,5,2,3,True
2685106,5,2,3,True
777545,5,2,3,True
2663845,5,2,3,True
1701091,5,2,3,True
1700064,5,4,1,True
2739379,5,2,3,True
2263011,5,2,3,True
588721,5,2,3,True
588662,5,2,3,True
160281,5,2,3,True
2647188,5,2,3,True
2690064,5,2,3,True
483032,5,2,3,True
483067,5,2,3,True
2727068,5,2,3,True
283977,5,2,3,True
1309593,5,3,2,True
1309602,5,2,3,True
958831,5,3,2,True
1522552,5,2,3,True
2587887,5,2,3,True
1379125,5,2,3,True
1379580,5,2,3,True
1379119,5,3,2,True
1367394,5,2,3,True
161983,5,2,3,True
962637,5,3,2,True
2427457,5,2,3,True
2427430,5,2,3,True
545788,5,2,3,True
545760,5,2,3,True
778949,5,2,3,True
2634132,5,2,3,True
430014,5,2,3,True
2938217,5,2,3,True
2938336,5,2,3,True
2939238,5,2,3,True
283085,5,2,3,True
162174,5,2,3,True
894598,5,3,2,True
890803,5,2,3,True
36580,5,2,3,True
2587356,5,2,3,True
2042038,5,2,3,True
2042070,5,2,3,True
2646234,5,3,2,True
2640894,5,2,3,True
315310,5,2,3,True
1766053,5,3,2,True
2429397,5,2,3,True
779564,5,2,3,True
384184,5,2,3,True
963672,5,2,3,True
2427448,5,2,3,True
2959932,5,2,3,True
2588270,5,3,2,True
362458,5,2,3,True
2052214,5,2,3,True
2431100,5,3,2,True
779295,5,2,3,True
2687687,5,3,2,True
2938323,5,2,3,True
2938272,5,2,3,True
2431186,5,2,3,True
956311,5,2,3,True
956309,5,3,2,True
284013,5,2,3,True
2049841,5,2,3,True
162078,5,2,3,True
73507,5,2,3,True
2055041,5,2,3,True
2055056,5,2,3,True
2170892,5,3,2,True
2171074,5,2,3,True
284309,5,2,3,True
284350,5,2,3,True
2431132,5,2,3,True
2431206,5,2,3,True
2602951,5,3,2,True
779965,5,3,2,True
163636,5,2,3,True
343804,5,2,3,True
1702161,5,2,3,True
1703104,5,2,3,True
2061335,5,2,3,True
163551,5,2,3,True
197822,5,3,2,True
161973,5,2,3,True
887887,5,2,3,True
2171263,5,2,3,True
2171222,5,3,2,True
2052158,5,2,3,True
1763843,5,2,3,True
2938234,5,2,3,True
1704090,5,2,3,True
1380612,5,2,3,True
885622,5,2,3,True
888023,5,2,3,True
163559,5,2,3,True
2065743,5,2,3,True
2171325,5,3,2,True
2638416,5,2,3,True
2171365,5,2,3,True
2958553,5,3,2,True
218126,5,2,3,True
226657,5,2,3,True
197673,5,2,3,True
2958636,5,2,3,True
1380646,5,2,3,True
1706251,5,2,3,True
562979,5,2,3,True
2171319,5,2,3,True
481514,5,2,3,True
952521,5,2,3,True
383240,5,2,3,True
383316,5,2,3,True
2544896,5,2,3,True
1479481,5,2,3,True
1310915,5,2,3,True
880973,5,2,3,True
163593,5,2,3,True
2072923,5,2,3,True
1030157,5,2,3,True
2078413,5,3,2,True
2636857,5,2,3,True
2438361,5,3,2,True
1479425,5,4,1,True
2686013,5,2,3,True
2562156,5,2,3,True
1310938,5,4,1,True
545740,5,2,3,True
545765,5,2,3,True
2636939,5,2,3,True
2087198,5,3,2,True
2636882,5,2,3,True
2636919,5,3,2,True
2636804,5,2,3,True
1531276,5,2,3,True
1531220,5,4,1,True
2589159,5,2,3,True
456529,5,2,3,True
2438382,5,2,3,True
1892157,5,2,3,True
1311572,5,2,3,True
2439612,5,2,3,True
1311570,5,2,3,True
1763163,5,2,3,True
2438372,5,3,2,True
783351,5,2,3,True
1374113,5,2,3,True
1707956,5,2,3,True
456572,5,2,3,True
456592,5,3,2,True
879196,5,3,2,True
164907,5,2,3,True
879162,5,2,3,True
2081579,5,2,3,True
2634832,5,2,3,True
938013,5,2,3,True
937310,5,3,2,True
481559,5,3,2,True
382594,5,2,3,True
780835,5,2,3,True
481603,5,2,3,True
481534,5,2,3,True
2440743,5,2,3,True
2087393,5,2,3,True
966319,5,2,3,True
2590146,5,2,3,True
2013758,5,2,3,True
164857,5,2,3,True
164933,5,2,3,True
874539,5,2,3,True
874566,5,2,3,True
2544960,5,3,2,True
2544943,5,2,3,True
1479695,5,1,4,True
2685027,5,2,3,True
2440766,5,2,3,True
937270,5,2,3,True
682565,5,2,3,True
362950,5,2,3,True
166526,5,2,3,True
2958545,5,2,3,True
2956058,5,2,3,True
876974,5,2,3,True
2171124,5,2,3,True
2634800,5,3,2,True
2103582,5,2,3,True
2103735,5,2,3,True
1312512,5,2,3,True
1311841,5,2,3,True
1762370,5,2,3,True
935848,5,2,3,True
780604,5,2,3,True
2521750,5,2,3,True
934341,5,2,3,True
936724,5,2,3,True
1529919,5,3,2,True
2589681,5,3,2,True
1529892,5,2,3,True
457762,5,2,3,True
561673,5,2,3,True
561701,5,2,3,True
315035,5,2,3,True
2956946,5,2,3,True
569170,5,2,3,True
934309,5,2,3,True
944879,5,3,2,True
944885,5,2,3,True
944863,5,2,3,True
2444082,5,2,3,True
945612,5,2,3,True
1312506,5,2,3,True
364009,5,2,3,True
166422,5,2,3,True
166378,5,2,3,True
166498,5,3,2,True
2634730,5,2,3,True
2632926,5,2,3,True
2632957,5,2,3,True
2631460,5,2,3,True
2632954,5,2,3,True
2078420,5,3,2,True
2507106,5,3,2,True
781939,5,2,3,True
781201,5,2,3,True
232894,5,1,4,True
546497,5,2,3,True
1528634,5,2,3,True
1529905,5,2,3,True
1526876,5,2,3,True
1528647,5,2,3,True
354685,5,2,3,True
1529958,5,3,2,True
874669,5,2,3,True
2647223,5,2,3,True
1376025,5,2,3,True
1376027,5,3,2,True
2633048,5,2,3,True
943518,5,3,2,True
2939189,5,2,3,True
481658,5,3,2,True
2488969,5,2,3,True
232909,5,2,3,True
1760489,5,2,3,True
1313359,5,2,3,True
1698722,5,3,2,True
2629996,5,2,3,True
166383,5,4,1,True
363310,5,2,3,True
872297,5,2,3,True
870028,5,2,3,True
870046,5,2,3,True
1717549,5,2,3,True
481639,5,3,2,True
942712,5,4,1,True
781991,5,2,3,True
782025,5,2,3,True
1480408,5,1,4,True
944848,5,2,3,True
2447428,5,2,3,True
1375338,5,2,3,True
1374937,5,3,2,True
2630071,5,3,2,True
2956981,5,2,3,True
2957010,5,2,3,True
364056,5,2,3,True
2605734,5,2,3,True
2953629,5,2,3,True
1385200,5,2,3,True
2630011,5,2,3,True
2630117,5,2,3,True
2558579,5,2,3,True
1756486,5,2,3,True
2449422,5,2,3,True
2460311,5,2,3,True
2428191,5,2,3,True
1004669,5,2,3,True
2448262,5,2,3,True
942697,5,2,3,True
285141,5,3,2,True
290510,5,2,3,True
2682172,5,2,3,True
2682206,5,2,3,True
782408,5,2,3,True
941359,5,2,3,True
457706,5,3,2,True
2605693,5,2,3,True
166401,5,3,2,True
167935,5,2,3,True
167984,5,2,3,True
868041,5,2,3,True
1374578,5,2,3,True
1374038,5,3,2,True
560594,5,2,3,True
1374103,5,2,3,True
1374064,5,2,3,True
2444014,5,2,3,True
783802,5,2,3,True
2428228,5,2,3,True
2396280,5,2,3,True
2942090,5,2,3,True
2456019,5,2,3,True
2454493,5,3,2,True
782464,5,2,3,True
1374552,5,2,3,True
2628918,5,2,3,True
865710,5,2,3,True
167949,5,3,2,True
865609,5,2,3,True
2628938,5,2,3,True
167891,5,2,3,True
2956940,5,2,3,True
865849,5,2,3,True
2129922,5,3,2,True
2939134,5,3,2,True
381718,5,2,3,True
783264,5,2,3,True
482352,5,3,2,True
457679,5,3,2,True
2605230,5,3,2,True
1519120,5,2,3,True
2622527,5,2,3,True
2131807,5,2,3,True
2123694,5,2,3,True
2123825,5,3,2,True
2133379,5,2,3,True
2627609,5,2,3,True
1373672,5,3,2,True
1709441,5,2,3,True
1708619,5,2,3,True
2956897,5,2,3,True
862472,5,2,3,True
2135568,5,2,3,True
2135593,5,2,3,True
2473520,5,2,3,True
927579,5,2,3,True
626884,5,2,3,True
2456086,5,2,3,True
2367247,5,3,2,True
2396344,5,2,3,True
2379650,5,2,3,True
784046,5,2,3,True
784058,5,1,4,True
481647,5,2,3,True
784067,5,2,3,True
2682944,5,2,3,True
2681339,5,2,3,True
2379711,5,2,3,True
2457765,5,2,3,True
1314581,5,3,2,True
1314661,5,2,3,True
1755312,5,2,3,True
286336,5,2,3,True
2135621,5,1,4,True
459030,5,3,2,True
169507,5,2,3,True
1708593,5,2,3,True
314225,5,3,2,True
2622575,5,2,3,True
170898,5,2,3,True
171036,5,3,2,True
2606150,5,2,3,True
2622464,5,2,3,True
2142183,5,2,3,True
382851,5,2,3,True
382863,5,2,3,True
2457808,5,2,3,True
2379625,5,2,3,True
2940296,5,2,3,True
2940236,5,2,3,True
382734,5,2,3,True
926667,5,2,3,True
926693,5,2,3,True
382828,5,2,3,True
2621017,5,2,3,True
2621040,5,2,3,True
458897,5,2,3,True
1373208,5,2,3,True
458889,5,2,3,True
858686,5,2,3,True
229821,5,2,3,True
2621046,5,2,3,True
2621054,5,2,3,True
2619616,5,2,3,True
1315561,5,2,3,True
1753322,5,2,3,True
1753332,5,4,1,True
286330,5,2,3,True
665691,5,2,3,True
183369,5,2,3,True
381416,5,3,2,True
785106,5,2,3,True
2458393,5,2,3,True
2457810,5,2,3,True
2457827,5,2,3,True
2459186,5,2,3,True
2320731,5,2,3,True
2345581,5,2,3,True
785077,5,2,3,True
1519065,5,3,2,True
1519012,5,2,3,True
859699,5,2,3,True
859591,5,2,3,True
1373187,5,2,3,True
1372747,5,3,2,True
1710102,5,3,2,True
2142099,5,2,3,True
981433,5,2,3,True
172288,5,2,3,True
172296,5,2,3,True
172272,5,2,3,True
619558,5,2,3,True
2619688,5,2,3,True
2619694,5,2,3,True
963682,5,2,3,True
21455,5,2,3,True
2680854,5,3,2,True
2680786,5,2,3,True
665458,5,4,1,True
665564,5,2,3,True
923722,5,2,3,True
286246,5,3,2,True
2460016,5,2,3,True
444265,5,2,3,True
923739,5,2,3,True
682537,5,2,3,True
2345634,5,2,3,True
2320690,5,2,3,True
2320769,5,2,3,True
2940178,5,2,3,True
20763,5,2,3,True
313651,5,2,3,True
173488,5,2,3,True
173494,5,3,2,True
173444,5,2,3,True
2607029,5,3,2,True
2607040,5,2,3,True
857022,5,2,3,True
173509,5,2,3,True
1953325,5,2,3,True
2460694,5,2,3,True
2460713,5,2,3,True
1752442,5,2,3,True
682469,5,2,3,True
2460797,5,2,3,True
2460807,5,2,3,True
286235,5,2,3,True
458878,5,2,3,True
314046,5,4,1,True
2618083,5,2,3,True
2956014,5,3,2,True
2955961,5,2,3,True
2956007,5,3,2,True
1517805,5,2,3,True
2150938,5,2,3,True
2618120,5,2,3,True
2152514,5,2,3,True
2461282,5,2,3,True
2461290,5,2,3,True
1751506,5,3,2,True
1743694,5,2,3,True
1751539,5,2,3,True
785833,5,2,3,True
1489470,5,2,3,True
2680842,5,3,2,True
2616321,5,2,3,True
850122,5,2,3,True
853941,5,3,2,True
853886,5,2,3,True
2616314,5,2,3,True
2154966,5,2,3,True
1751555,5,2,3,True
2463076,5,2,3,True
2463140,5,2,3,True
2462194,5,2,3,True
2292136,5,2,3,True
786128,5,2,3,True
1317463,5,2,3,True
1317481,5,4,1,True
2461274,5,2,3,True
173408,5,3,2,True
1515998,5,2,3,True
2608134,5,3,2,True
173446,5,3,2,True
850035,5,3,2,True
459916,5,3,2,True
459983,5,2,3,True
1711442,5,2,3,True
1710787,5,2,3,True
2463078,5,2,3,True
1318261,5,2,3,True
1318286,5,2,3,True
546341,5,2,3,True
922730,5,2,3,True
972289,5,2,3,True
179974,5,2,3,True
241513,5,2,3,True
480385,5,2,3,True
1316512,5,3,2,True
847961,5,2,3,True
174527,5,2,3,True
850144,5,2,3,True
174588,5,4,1,True
313887,5,2,3,True
313635,5,2,3,True
2153202,5,2,3,True
459920,5,2,3,True
546384,5,2,3,True
479347,5,2,3,True
380700,5,2,3,True
600286,5,2,3,True
2904997,5,3,2,True
2463834,5,2,3,True
920505,5,2,3,True
929591,5,2,3,True
459953,5,3,2,True
1711432,5,2,3,True
460007,5,2,3,True
313667,5,2,3,True
313688,5,2,3,True
2616414,5,2,3,True
2151403,5,2,3,True
1516089,5,2,3,True
2465332,5,2,3,True
232361,5,2,3,True
1318307,5,2,3,True
2465463,5,2,3,True
786761,5,2,3,True
287915,5,2,3,True
546362,5,2,3,True
546390,5,2,3,True
2616402,5,2,3,True
2165918,5,2,3,True
2162412,5,2,3,True
2162426,5,2,3,True
1711421,5,2,3,True
1370182,5,2,3,True
1516106,5,2,3,True
2614125,5,2,3,True
1318952,5,2,3,True
783412,5,2,3,True
1750517,5,3,2,True
290497,5,2,3,True
2680300,5,2,3,True
601292,5,2,3,True
380401,5,2,3,True
288996,5,2,3,True
2465027,5,2,3,True
2465137,5,3,2,True
919821,5,2,3,True
313485,5,2,3,True
843137,5,2,3,True
206755,5,2,3,True
2609159,5,3,2,True
380170,5,2,3,True
2955998,5,3,2,True
2955951,5,3,2,True
2954306,5,2,3,True
313717,5,2,3,True
478464,5,3,2,True
478481,5,2,3,True
1489740,5,2,3,True
1751536,5,3,2,True
1736217,5,2,3,True
313435,5,2,3,True
841741,5,2,3,True
843181,5,2,3,True
176456,5,2,3,True
2614020,5,2,3,True
918157,5,2,3,True
2942075,5,4,1,True
2941922,5,2,3,True
465764,5,2,3,True
787590,5,2,3,True
787644,5,2,3,True
2238655,5,2,3,True
2679714,5,2,3,True
1368095,5,2,3,True
1368115,5,2,3,True
841337,5,2,3,True
1515271,5,2,3,True
1515309,5,2,3,True
2625321,5,2,3,True
60271,5,3,2,True
176362,5,3,2,True
1368123,5,2,3,True
1319892,5,2,3,True
1319910,5,2,3,True
2679723,5,2,3,True
2679732,5,2,3,True
2679738,5,2,3,True
1489778,5,2,3,True
2238653,5,2,3,True
917554,5,2,3,True
2471008,5,2,3,True
2471018,5,2,3,True
181270,5,2,3,True
181183,5,2,3,True
843167,5,2,3,True
461324,5,2,3,True
2613182,5,2,3,True
2613144,5,2,3,True
2472431,5,2,3,True
916521,5,2,3,True
2472369,5,2,3,True
2211741,5,2,3,True
787882,5,2,3,True
787903,5,2,3,True
2211770,5,2,3,True
290473,5,2,3,True
291346,5,2,3,True
1319859,5,2,3,True
2471680,5,2,3,True
2471692,5,3,2,True
2471647,5,2,3,True
477727,5,2,3,True
915413,5,3,2,True
2473496,5,2,3,True
2942004,5,2,3,True
